EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition
10948,41,Female,Marketing,Marketing Manager,5,Technical Degree,Married,8635,27,4,1,7,3,3,No,No
10949,21,Male,R&D,Research Scientist,3,Life Sciences,Married,7780,10,3,99,2,3,2,No,No
10950,29,Male,Finance,Financial Analyst,4,Marketing,Married,7039,34,2,105,8,2,3,Yes,No
10951,24,Female,R&D,Research Scientist,3,Technical Degree,Single,5636,46,4,85,0,4,2,No,No
10952,29,Female,R&D,Research Scientist,2,Technical Degree,Married,8963,41,4,28,9,4,2,No,No
10953,52,Female,R&D,R&D Manager,1,Technical Degree,Single,7903,33,2,102,7,3,4,No,No
10954,57,Female,Finance,Accountant,2,Technical Degree,Married,1620,48,7,35,8,3,3,No,No
10955,32,Male,R&D,Research Scientist,3,Technical Degree,Married,7585,37,0,194,6,3,3,No,Yes
10956,50,Female,R&D,Research Scientist,3,Life Sciences,Married,4276,8,1,96,2,4,3,No,No
10957,55,Male,HR,Recruiter,4,Technical Degree,Married,8757,30,1,156,1,3,3,No,No
10958,43,Female,IT,IT Manager,4,Medical,Single,7971,20,1,134,7,5,3,No,No
10959,34,Male,Sales,Sales Executive,5,Life Sciences,Single,11157,1,7,161,6,4,3,Yes,Yes
10960,48,Female,IT,System Admin,3,Technical Degree,Married,1500,49,0,5,8,3,3,Yes,No
10961,27,Male,HR,Recruiter,5,Marketing,Single,6921,7,3,92,7,4,3,No,No
10962,24,Male,Finance,Finance Manager,4,Technical Degree,Single,4049,11,5,115,4,2,3,No,No
10963,48,Male,R&D,Lab Technician,3,Life Sciences,Single,12391,39,4,38,4,3,3,No,No
10964,23,Female,R&D,R&D Manager,4,Technical Degree,Married,1500,7,2,79,8,3,4,No,Yes
10965,31,Female,Sales,Sales Manager,4,Life Sciences,Single,7312,36,2,122,4,3,2,No,Yes
10966,21,Male,Marketing,Marketing Executive,2,Human Resources,Married,7671,20,3,157,8,3,3,Yes,No
10967,46,Female,R&D,R&D Manager,4,Technical Degree,Married,1500,33,4,59,8,4,3,Yes,No
10968,50,Female,Marketing,Content Specialist,4,Marketing,Single,7558,47,1,77,10,3,3,No,No
10969,55,Male,R&D,Research Scientist,5,Other,Single,1500,34,2,200,9,3,3,No,Yes
10970,55,Male,Sales,Sales Manager,5,Technical Degree,Married,3828,23,0,66,5,3,3,No,No
10971,45,Female,R&D,Research Scientist,4,Marketing,Married,7227,24,5,5,3,1,3,No,No
10972,46,Female,Sales,Account Manager,4,Technical Degree,Single,3068,9,2,2,9,4,3,No,No
10973,24,Male,Operations,Ops Executive,5,Life Sciences,Single,6230,23,0,30,9,3,3,No,No
10974,39,Female,Operations,Logistics Manager,5,Life Sciences,Single,5980,46,1,59,8,3,4,No,No
10975,30,Male,IT,Developer,4,Life Sciences,Single,7605,48,3,28,2,3,3,Yes,No
10976,29,Male,Finance,Financial Analyst,4,Human Resources,Married,2795,17,1,64,3,4,4,No,No
10977,59,Male,HR,HR Manager,2,Life Sciences,Single,8776,39,2,142,8,5,2,Yes,Yes
10978,57,Male,Marketing,Marketing Executive,4,Life Sciences,Married,1500,34,3,41,6,4,3,No,No
10979,25,Female,R&D,Research Scientist,3,Technical Degree,Single,10557,6,3,76,8,3,4,No,No
10980,27,Female,IT,System Admin,3,Technical Degree,Single,5229,3,4,74,4,4,3,No,No
10981,42,Male,HR,Recruiter,3,Human Resources,Single,5535,38,5,73,4,3,3,No,No
10982,45,Male,Marketing,Marketing Manager,3,Medical,Single,6925,38,4,27,9,4,2,No,No
10983,31,Female,Operations,Operations Manager,3,Technical Degree,Married,6573,8,4,58,4,3,3,No,No
10984,45,Female,Marketing,Marketing Manager,4,Other,Single,5992,40,4,24,3,3,4,No,No
10985,32,Female,HR,Recruiter,4,Life Sciences,Divorced,9742,9,2,6,8,2,4,No,No
10986,59,Female,Sales,Sales Executive,3,Technical Degree,Divorced,1500,15,3,63,4,4,3,Yes,No
10987,37,Male,R&D,R&D Manager,4,Other,Married,3136,30,2,152,0,3,3,No,No
10988,44,Female,IT,System Admin,5,Marketing,Married,7301,49,4,97,5,4,3,No,No
10989,52,Male,IT,System Admin,3,Technical Degree,Married,4900,4,3,142,7,3,4,Yes,No
10990,59,Male,Sales,Account Manager,3,Technical Degree,Single,9873,29,2,98,3,3,4,No,Yes
10991,31,Male,R&D,Lab Technician,3,Life Sciences,Single,12716,33,2,19,4,4,3,No,No
10992,55,Male,Sales,Sales Executive,5,Other,Single,6015,6,1,60,2,3,4,No,No
10993,23,Female,Operations,Logistics Manager,3,Technical Degree,Married,1500,29,1,156,10,3,3,No,No
10994,24,Female,Sales,Sales Manager,5,Marketing,Single,3358,19,3,51,9,3,3,No,No
10995,56,Male,Finance,Financial Analyst,3,Marketing,Married,1500,37,3,159,8,3,3,No,No
10996,27,Male,R&D,R&D Manager,2,Life Sciences,Single,7857,27,3,106,2,4,4,No,No
10997,47,Male,R&D,Lab Technician,2,Marketing,Married,3160,11,4,188,10,4,3,No,No
10998,50,Male,Marketing,Marketing Executive,3,Technical Degree,Single,5522,42,2,49,0,3,4,No,No
10999,28,Female,Sales,Account Manager,4,Technical Degree,Married,5132,9,1,172,4,3,3,Yes,Yes
11000,48,Female,Sales,Sales Executive,3,Human Resources,Married,9389,16,4,100,1,3,3,Yes,No
11001,33,Female,Sales,Sales Manager,3,Life Sciences,Single,6168,18,3,100,10,3,3,Yes,No
11002,59,Female,R&D,Research Scientist,3,Other,Married,5188,13,8,145,10,4,3,No,No
11003,41,Female,Finance,Finance Manager,4,Life Sciences,Single,3240,7,8,88,10,3,3,No,Yes
11004,30,Male,R&D,R&D Manager,4,Life Sciences,Single,7812,17,3,185,10,4,3,Yes,No
11005,42,Male,Finance,Finance Manager,4,Marketing,Divorced,2697,9,4,25,1,1,4,No,No
11006,20,Male,Sales,Sales Executive,5,Technical Degree,Single,2238,32,2,16,6,3,1,No,No
11007,56,Female,Operations,Ops Executive,3,Other,Single,4219,26,4,149,1,5,3,No,Yes
11008,40,Female,Operations,Operations Manager,1,Technical Degree,Single,12253,42,3,91,6,4,3,Yes,No
11009,45,Male,Marketing,Marketing Manager,3,Life Sciences,Married,5703,22,4,33,10,3,3,No,No
11010,55,Male,Marketing,Marketing Manager,3,Medical,Married,5846,45,3,33,8,3,2,No,No
11011,42,Male,R&D,Lab Technician,3,Life Sciences,Married,6955,28,1,125,5,4,2,Yes,No
11012,20,Female,R&D,Lab Technician,5,Technical Degree,Married,6698,16,2,179,7,5,1,No,No
11013,59,Male,IT,System Admin,4,Human Resources,Single,5347,36,3,29,5,2,3,No,No
11014,34,Female,Sales,Account Manager,3,Marketing,Single,3096,25,3,179,1,3,3,Yes,No
11015,40,Female,R&D,Lab Technician,3,Medical,Married,4682,28,3,141,4,5,3,No,No
11016,28,Male,Sales,Account Manager,4,Marketing,Married,5380,29,4,68,3,3,3,No,No
11017,28,Female,R&D,Research Scientist,5,Technical Degree,Single,1754,42,0,41,7,4,2,Yes,No
11018,29,Female,HR,HR Manager,1,Marketing,Single,5353,1,3,28,1,4,3,No,No
11019,45,Male,Sales,Account Manager,3,Marketing,Married,6586,31,0,97,7,3,2,No,No
11020,54,Female,Sales,Sales Manager,5,Technical Degree,Married,4393,30,2,134,7,4,3,No,No
11021,44,Male,IT,Developer,5,Other,Married,9716,40,2,180,3,3,3,Yes,No
11022,45,Male,Sales,Sales Executive,3,Human Resources,Single,6825,25,5,118,4,4,4,No,No
11023,30,Female,Marketing,Marketing Executive,1,Technical Degree,Married,3715,18,2,173,4,3,3,Yes,No
11024,57,Female,Sales,Sales Manager,3,Life Sciences,Single,4759,37,2,192,0,3,3,No,No
11025,21,Female,Finance,Accountant,4,Life Sciences,Married,9685,43,5,7,1,3,3,Yes,No
11026,26,Female,R&D,Lab Technician,3,Technical Degree,Married,4151,9,2,183,3,3,3,No,No
11027,37,Female,Sales,Sales Manager,5,Marketing,Married,3593,15,3,16,4,3,3,No,No
11028,46,Female,R&D,Lab Technician,3,Life Sciences,Single,3463,29,3,11,5,3,1,No,No
11029,53,Female,R&D,R&D Manager,4,Technical Degree,Married,6223,37,4,54,9,3,3,Yes,No
11030,46,Female,Operations,Ops Executive,4,Other,Married,6659,5,3,81,10,4,4,No,No
11031,36,Male,IT,System Admin,3,Other,Married,8038,44,4,89,3,4,3,No,No
11032,43,Female,Sales,Sales Executive,3,Life Sciences,Married,3819,9,3,125,1,2,1,No,No
11033,44,Male,Sales,Sales Manager,3,Life Sciences,Single,10554,37,3,195,2,4,3,No,No
11034,26,Male,R&D,R&D Manager,4,Other,Married,7532,10,1,97,7,4,4,No,No
11035,25,Male,Sales,Sales Executive,2,Medical,Married,4751,25,3,129,7,5,3,No,No
11036,43,Female,R&D,Lab Technician,4,Technical Degree,Single,8481,38,3,130,1,3,3,No,No
11037,52,Male,Marketing,Marketing Manager,4,Technical Degree,Married,11711,10,3,9,6,4,4,No,No
11038,48,Male,R&D,R&D Manager,3,Medical,Married,7458,38,6,22,8,3,3,No,No
11039,41,Female,IT,Developer,5,Marketing,Married,11278,20,1,40,5,3,4,No,No
11040,45,Male,Finance,Accountant,4,Life Sciences,Single,2973,42,6,81,1,3,3,No,No
11041,47,Female,Operations,Operations Manager,4,Other,Single,1500,9,3,150,0,3,4,No,No
11042,40,Male,Sales,Account Manager,3,Marketing,Divorced,7599,3,1,147,3,4,4,No,No
11043,26,Male,IT,IT Manager,4,Life Sciences,Single,9408,43,5,115,5,3,3,Yes,No
11044,36,Male,Operations,Ops Executive,2,Life Sciences,Single,2020,11,7,85,10,3,3,No,No
11045,39,Female,Sales,Sales Executive,4,Technical Degree,Married,9728,4,2,82,1,3,3,No,No
11046,39,Male,R&D,Lab Technician,1,Technical Degree,Single,4690,49,5,128,3,3,3,No,No
11047,41,Female,Marketing,Content Specialist,4,Life Sciences,Single,7829,28,9,33,6,4,3,No,No
11048,47,Male,IT,Developer,4,Life Sciences,Single,6793,41,2,103,5,4,4,No,Yes
11049,59,Male,R&D,Research Scientist,3,Other,Divorced,7394,38,2,188,5,4,3,Yes,No
11050,26,Male,HR,HR Executive,1,Human Resources,Single,7701,11,3,98,5,3,4,No,No
11051,20,Male,R&D,R&D Manager,2,Other,Married,5741,32,3,106,6,2,3,No,No
11052,51,Female,R&D,Research Scientist,3,Technical Degree,Married,4705,18,6,9,10,3,3,Yes,No
11053,32,Female,R&D,Lab Technician,4,Technical Degree,Single,7033,40,3,200,10,3,3,Yes,No
11054,49,Female,R&D,R&D Manager,4,Human Resources,Single,5171,46,5,73,6,3,4,No,No
11055,42,Male,Finance,Financial Analyst,2,Marketing,Single,3920,19,4,151,5,3,3,No,No
11056,38,Male,IT,System Admin,3,Technical Degree,Divorced,6954,16,1,118,0,3,2,No,No
11057,51,Male,Operations,Ops Executive,4,Human Resources,Married,4208,3,6,87,10,4,2,No,No
11058,49,Female,Sales,Sales Manager,3,Other,Married,5416,13,2,96,6,3,3,No,No
11059,48,Male,Operations,Operations Manager,5,Other,Single,4407,49,2,24,1,3,3,Yes,No
11060,48,Female,R&D,R&D Manager,3,Technical Degree,Single,10681,37,3,2,4,4,3,No,No
11061,49,Male,R&D,Lab Technician,4,Marketing,Married,6317,48,1,194,1,3,4,No,No
11062,35,Male,Operations,Logistics Manager,3,Life Sciences,Married,1500,30,3,25,2,2,3,No,No
11063,59,Male,R&D,R&D Manager,2,Life Sciences,Married,9738,14,7,94,8,4,3,No,No
11064,38,Male,Sales,Account Manager,3,Life Sciences,Married,1500,36,4,117,3,3,3,No,No
11065,37,Female,Sales,Sales Manager,4,Technical Degree,Married,12417,6,1,131,0,5,3,No,No
11066,20,Male,R&D,Lab Technician,3,Marketing,Single,6119,32,4,95,9,3,2,No,No
11067,33,Female,IT,Developer,4,Other,Married,4128,41,3,17,9,2,3,No,Yes
11068,21,Male,Marketing,Marketing Executive,3,Life Sciences,Married,4909,40,1,121,6,4,3,Yes,No
11069,47,Female,IT,IT Manager,3,Life Sciences,Married,1500,32,2,71,5,3,2,No,No
11070,49,Male,Operations,Operations Manager,3,Life Sciences,Married,5689,12,2,117,2,3,3,No,No
11071,57,Female,IT,Developer,3,Technical Degree,Married,4663,43,4,79,2,3,4,No,No
11072,23,Female,Operations,Ops Executive,2,Life Sciences,Married,5812,39,3,18,4,3,1,No,No
11073,20,Female,Sales,Account Manager,3,Marketing,Single,8699,25,2,147,2,4,3,No,No
11074,27,Male,Marketing,Marketing Manager,4,Marketing,Single,6910,25,1,7,7,4,3,No,No
11075,48,Female,R&D,Lab Technician,5,Technical Degree,Married,2531,8,5,21,8,3,3,Yes,No
11076,58,Male,Marketing,Content Specialist,4,Technical Degree,Married,3029,42,3,72,10,4,4,No,No
11077,22,Male,Sales,Account Manager,2,Technical Degree,Single,6754,35,3,197,3,3,3,Yes,No
11078,51,Male,IT,Developer,3,Marketing,Married,7471,6,2,50,2,4,3,No,Yes
11079,29,Male,IT,System Admin,2,Life Sciences,Single,5784,43,6,109,7,4,2,No,No
11080,29,Female,Marketing,Marketing Manager,2,Marketing,Single,7666,4,2,138,1,5,3,Yes,Yes
11081,38,Male,IT,Developer,3,Technical Degree,Married,6429,44,3,109,4,3,3,No,No
11082,53,Female,R&D,Research Scientist,2,Technical Degree,Single,6513,35,4,62,8,4,2,No,No
11083,52,Female,HR,HR Manager,3,Other,Single,8519,26,2,59,0,3,2,Yes,No
11084,42,Male,R&D,Lab Technician,3,Marketing,Married,11767,31,3,105,8,3,3,No,No
11085,47,Female,Sales,Sales Manager,3,Human Resources,Married,6897,21,5,14,1,3,3,Yes,No
11086,51,Male,Sales,Account Manager,2,Life Sciences,Married,15249,24,8,23,0,4,4,No,No
11087,26,Female,Sales,Sales Executive,3,Life Sciences,Single,6433,10,3,129,9,4,2,No,No
11088,48,Male,R&D,Lab Technician,4,Technical Degree,Single,6385,7,4,18,1,3,4,No,No
11089,27,Female,Operations,Operations Manager,3,Technical Degree,Single,11860,26,4,193,5,4,4,No,No
11090,20,Female,Operations,Logistics Manager,2,Technical Degree,Single,5505,28,3,30,10,5,3,No,No
11091,22,Female,Sales,Account Manager,2,Other,Married,1500,2,5,96,2,3,4,No,Yes
11092,43,Male,Sales,Sales Manager,3,Marketing,Married,2717,44,3,25,7,3,3,No,Yes
11093,42,Male,Sales,Sales Manager,4,Life Sciences,Single,8715,14,1,71,10,4,3,No,No
11094,27,Male,R&D,Lab Technician,2,Technical Degree,Single,7464,7,2,146,10,4,3,No,No
11095,56,Male,Sales,Account Manager,3,Life Sciences,Married,3214,17,2,131,4,3,3,Yes,No
11096,22,Male,R&D,R&D Manager,4,Other,Married,1500,15,2,3,4,5,2,No,No
11097,52,Female,HR,HR Executive,3,Marketing,Married,4858,22,4,103,2,3,3,No,No
11098,47,Male,HR,Recruiter,4,Other,Married,9594,32,3,27,2,3,3,No,No
11099,27,Male,R&D,Lab Technician,4,Technical Degree,Single,5660,26,2,11,5,3,3,No,No
11100,53,Female,R&D,R&D Manager,2,Other,Divorced,4932,23,6,138,0,3,3,No,No
11101,54,Female,IT,System Admin,3,Technical Degree,Single,2702,26,5,56,8,2,3,No,No
11102,51,Male,Operations,Operations Manager,4,Life Sciences,Married,5028,50,1,92,5,4,3,No,Yes
11103,43,Male,R&D,Research Scientist,5,Other,Single,7598,24,3,177,8,4,3,No,No
11104,33,Male,Sales,Sales Manager,4,Marketing,Single,5427,22,4,179,8,3,3,No,No
11105,51,Male,R&D,R&D Manager,2,Life Sciences,Married,5493,27,1,123,2,3,4,No,No
11106,35,Female,Sales,Account Manager,3,Life Sciences,Married,9363,21,5,10,9,4,3,No,No
11107,23,Male,R&D,Lab Technician,4,Medical,Single,3662,37,3,5,8,5,1,Yes,No
11108,56,Female,Sales,Sales Executive,3,Human Resources,Married,7409,43,4,122,5,4,3,No,Yes
11109,40,Female,R&D,R&D Manager,3,Life Sciences,Single,5528,8,4,118,10,3,3,No,Yes
11110,33,Female,Sales,Sales Manager,4,Marketing,Divorced,10919,14,1,19,7,4,4,No,No
11111,50,Male,IT,Developer,2,Life Sciences,Married,8596,2,0,168,8,3,3,Yes,No
11112,37,Male,Sales,Account Manager,4,Technical Degree,Single,10012,7,2,98,3,3,4,No,No
11113,26,Female,HR,HR Executive,4,Other,Single,7845,27,4,32,1,5,1,Yes,No
11114,29,Male,Sales,Account Manager,3,Life Sciences,Single,4527,8,3,110,7,3,2,Yes,No
11115,26,Male,Sales,Sales Manager,4,Other,Married,10248,4,3,55,9,3,3,No,No
11116,52,Male,Operations,Logistics Manager,4,Technical Degree,Single,7079,10,1,141,0,3,3,No,No
11117,42,Male,Finance,Accountant,2,Life Sciences,Single,6675,46,1,7,6,3,2,No,No
11118,40,Female,Sales,Sales Executive,2,Marketing,Married,3624,47,5,120,1,3,3,No,No
11119,38,Male,Finance,Financial Analyst,1,Technical Degree,Single,8220,10,5,75,3,4,4,Yes,No
11120,38,Male,Finance,Accountant,5,Other,Single,4720,16,2,58,7,4,4,No,No
11121,55,Male,R&D,R&D Manager,3,Other,Single,4414,3,5,125,3,4,4,No,No
11122,48,Female,R&D,Research Scientist,2,Other,Single,6896,23,0,28,10,3,3,No,No
11123,37,Female,Operations,Ops Executive,3,Life Sciences,Married,4144,2,4,24,8,3,3,Yes,No
11124,21,Female,Sales,Account Manager,2,Life Sciences,Married,3721,1,2,8,3,3,1,No,No
11125,20,Male,R&D,R&D Manager,2,Other,Single,3189,11,4,195,8,3,2,No,No
11126,24,Male,R&D,Lab Technician,3,Life Sciences,Single,9087,48,7,8,3,4,3,Yes,No
11127,39,Male,IT,Developer,3,Technical Degree,Single,10296,44,5,22,9,3,2,No,No
11128,30,Female,Operations,Operations Manager,3,Life Sciences,Single,11737,37,3,170,8,4,3,No,No
11129,21,Female,Operations,Operations Manager,4,Other,Single,8804,20,5,156,3,3,2,Yes,No
11130,22,Female,IT,System Admin,4,Marketing,Single,1500,21,3,132,9,3,3,No,No
11131,42,Male,Marketing,Content Specialist,3,Human Resources,Single,6961,30,4,77,9,3,3,No,No
11132,31,Female,Finance,Financial Analyst,4,Human Resources,Married,5260,25,6,89,9,3,3,Yes,No
11133,39,Male,IT,IT Manager,3,Human Resources,Single,13168,47,2,1,7,4,3,No,No
11134,24,Female,Marketing,Content Specialist,3,Technical Degree,Married,7179,17,3,176,10,3,3,No,No
11135,56,Male,Sales,Sales Executive,3,Technical Degree,Single,3508,40,8,19,2,5,3,No,No
11136,57,Female,Finance,Accountant,3,Human Resources,Married,3822,23,3,120,8,4,3,Yes,No
11137,49,Male,IT,Developer,3,Other,Married,1500,19,6,156,0,3,3,No,No
11138,28,Male,Operations,Operations Manager,2,Technical Degree,Married,5791,44,6,11,9,3,2,No,No
11139,53,Female,Operations,Logistics Manager,3,Marketing,Single,1500,21,4,78,0,4,3,No,No
11140,54,Male,Operations,Ops Executive,3,Life Sciences,Single,1500,7,5,53,0,3,2,No,No
11141,41,Female,Marketing,Marketing Executive,3,Life Sciences,Married,3206,6,1,181,5,1,1,No,Yes
11142,43,Female,R&D,R&D Manager,5,Marketing,Single,2926,2,2,77,7,3,3,No,No
11143,36,Female,Sales,Sales Manager,3,Technical Degree,Single,6215,3,5,28,4,3,3,Yes,No
11144,29,Male,Sales,Sales Executive,4,Technical Degree,Married,7164,41,2,181,6,3,3,Yes,No
11145,49,Male,R&D,Research Scientist,3,Life Sciences,Married,6013,11,4,167,5,4,3,No,No
11146,42,Female,R&D,Research Scientist,2,Marketing,Married,5665,22,5,17,0,3,3,No,No
11147,51,Male,R&D,Research Scientist,5,Other,Single,7174,50,4,128,2,4,1,Yes,No
11148,36,Female,R&D,Lab Technician,4,Life Sciences,Single,9459,48,3,76,7,3,2,No,No
11149,36,Male,Operations,Logistics Manager,3,Other,Married,3011,42,3,135,2,3,3,No,No
11150,33,Male,R&D,Research Scientist,3,Life Sciences,Married,6985,48,1,158,10,3,3,No,No
11151,28,Male,Operations,Logistics Manager,3,Technical Degree,Single,6076,9,3,156,4,3,3,Yes,No
11152,59,Male,Operations,Logistics Manager,4,Other,Married,7226,20,3,124,0,2,4,No,No
11153,21,Male,R&D,R&D Manager,2,Technical Degree,Married,5424,2,1,92,0,3,3,No,No
11154,44,Female,R&D,R&D Manager,4,Medical,Single,3332,50,4,156,8,4,2,No,Yes
11155,58,Female,IT,Developer,4,Technical Degree,Married,5582,16,1,4,2,3,2,No,No
11156,28,Male,IT,IT Manager,2,Other,Single,3815,26,2,159,7,3,1,No,Yes
11157,41,Female,R&D,Lab Technician,4,Life Sciences,Married,3033,23,6,175,8,2,4,No,No
11158,23,Male,Sales,Sales Executive,4,Technical Degree,Single,9557,14,2,90,6,3,3,No,No
11159,45,Female,R&D,R&D Manager,3,Technical Degree,Married,6455,21,4,147,10,3,3,No,No
11160,48,Female,Sales,Sales Executive,3,Other,Single,1500,23,4,118,2,4,2,No,No
11161,53,Female,R&D,Research Scientist,4,Life Sciences,Married,1500,12,3,121,5,3,3,No,No
11162,42,Male,R&D,R&D Manager,3,Other,Married,5544,4,4,106,10,3,3,Yes,No
11163,56,Male,Finance,Accountant,4,Life Sciences,Married,4103,17,3,79,6,3,2,No,No
11164,30,Male,Marketing,Content Specialist,3,Technical Degree,Married,6071,31,2,176,8,3,4,No,No
11165,25,Female,Finance,Finance Manager,2,Life Sciences,Single,6727,28,4,46,3,5,4,No,No
11166,37,Male,Marketing,Marketing Manager,5,Life Sciences,Married,5962,39,2,160,3,3,3,No,No
11167,40,Female,IT,IT Manager,3,Medical,Single,3658,36,4,105,2,3,3,No,No
11168,55,Male,IT,IT Manager,3,Other,Divorced,8914,47,4,138,8,4,3,No,No
11169,57,Female,R&D,Research Scientist,4,Human Resources,Married,2506,14,1,42,5,3,4,No,Yes
11170,53,Male,R&D,Lab Technician,4,Human Resources,Married,9650,31,1,169,8,3,3,Yes,Yes
11171,36,Male,Operations,Logistics Manager,3,Other,Single,7748,33,4,154,3,5,1,Yes,No
11172,56,Male,Operations,Operations Manager,4,Human Resources,Single,4029,9,3,193,2,3,2,No,No
11173,44,Male,R&D,Lab Technician,2,Life Sciences,Single,7320,22,7,27,4,3,3,No,No
11174,57,Male,Sales,Sales Manager,4,Technical Degree,Married,4931,36,4,31,8,3,3,No,Yes
11175,31,Female,IT,System Admin,3,Other,Single,10099,30,2,198,5,5,3,No,No
11176,42,Male,R&D,R&D Manager,3,Marketing,Single,4091,9,0,25,10,4,3,No,No
11177,41,Male,Sales,Account Manager,4,Human Resources,Married,8414,9,3,111,0,4,3,Yes,No
11178,40,Female,Operations,Logistics Manager,4,Life Sciences,Married,2201,12,2,67,8,3,4,No,No
11179,46,Male,R&D,R&D Manager,4,Other,Single,7014,28,2,162,10,4,4,No,No
11180,50,Female,Finance,Accountant,3,Technical Degree,Married,6896,16,4,135,7,3,4,No,No
11181,25,Female,Operations,Operations Manager,5,Marketing,Single,7906,37,2,19,3,3,3,No,No
11182,46,Male,R&D,Lab Technician,3,Technical Degree,Single,7481,49,3,121,9,3,4,No,No
11183,59,Male,R&D,R&D Manager,3,Technical Degree,Married,5087,6,2,40,9,3,2,No,No
11184,53,Male,R&D,Lab Technician,5,Life Sciences,Married,1500,9,4,20,7,2,3,No,No
11185,31,Female,R&D,R&D Manager,2,Marketing,Married,1973,43,2,185,0,3,3,No,No
11186,26,Female,IT,IT Manager,2,Human Resources,Married,1500,34,4,60,2,3,3,Yes,No
11187,29,Female,R&D,Lab Technician,5,Other,Married,5195,31,2,59,6,3,3,No,No
11188,36,Female,Sales,Sales Executive,5,Life Sciences,Single,9399,7,7,56,0,3,3,No,No
11189,45,Male,Sales,Sales Manager,4,Life Sciences,Married,3778,32,0,9,4,3,1,No,Yes
11190,40,Female,R&D,Lab Technician,3,Technical Degree,Divorced,4812,49,2,19,2,3,3,Yes,No
11191,47,Female,R&D,Research Scientist,3,Technical Degree,Single,4225,43,3,98,0,2,3,No,No
11192,21,Female,Finance,Finance Manager,3,Life Sciences,Single,6746,24,0,185,2,3,2,No,No
11193,20,Female,R&D,Research Scientist,3,Medical,Single,6521,30,2,162,10,4,3,Yes,No
11194,55,Female,Sales,Sales Manager,3,Technical Degree,Married,4742,42,2,195,1,4,1,Yes,No
11195,45,Male,R&D,Research Scientist,1,Technical Degree,Married,3089,26,1,117,4,4,3,No,No
11196,48,Male,Operations,Operations Manager,3,Technical Degree,Married,7880,33,1,124,7,1,3,No,Yes
11197,40,Male,Sales,Sales Manager,3,Other,Married,9285,26,2,75,4,3,3,No,No
11198,30,Male,Finance,Accountant,4,Technical Degree,Married,8408,19,2,173,10,1,3,No,No
